Concurrent workers; 68
Granulatiry; 10
Lifeline class; handist.collections.glb.lifeline.Hypercube
Serialization; KRYO
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
place(0) worker(22) stopped --- 22 stopped workers
place(0) worker(43) stopped --- 7 stopped workers
place(0) worker(53) stopped --- 22 stopped workers
place(0) worker(31) stopped --- 22 stopped workers
place(0) worker(55) stopped --- 22 stopped workers
place(0) worker(67) stopped --- 11 stopped workers
place(0) worker(63) stopped --- 22 stopped workers
place(0) worker(62) stopped --- 22 stopped workers
place(0) worker(20) stopped --- 11 stopped workers
place(0) worker(9) stopped --- 9 stopped workers
place(0) worker(27) stopped --- 10 stopped workers
place(0) worker(13) stopped --- 9 stopped workers
place(0) worker(26) stopped --- 8 stopped workers
place(0) worker(39) stopped --- 7 stopped workers
place(0) worker(67) stopped --- 5 stopped workers
place(0) worker(22) stopped --- 4 stopped workers
place(0) worker(4) stopped --- 14 stopped workers
place(0) worker(64) stopped --- 5 stopped workers
place(0) worker(45) stopped --- 11 stopped workers
place(0) worker(67) stopped --- 5 stopped workers
place(0) worker(54) stopped --- 5 stopped workers
place(0) worker(63) stopped --- 4 stopped workers
place(0) worker(39) stopped --- 0 stopped workers
place(0) worker(5) stopped --- 3 stopped workers
place(0) worker(13) stopped --- 16 stopped workers
place(0) worker(4) stopped --- 1 stopped workers
place(0) worker(22) stopped --- 3 stopped workers
place(0) worker(54) stopped --- 17 stopped workers
place(0) worker(52) stopped --- 4 stopped workers
place(0) worker(44) stopped --- 4 stopped workers
place(0) worker(5) stopped --- 5 stopped workers
place(0) worker(2) stopped --- 7 stopped workers
place(0) worker(26) stopped --- 7 stopped workers
place(0) worker(22) stopped --- 5 stopped workers
place(0) worker(1) stopped --- 24 stopped workers
place(0) worker(67) stopped --- 5 stopped workers
place(0) worker(39) stopped --- 10 stopped workers
place(0) worker(46) stopped --- 11 stopped workers
place(0) worker(8) stopped --- 10 stopped workers
place(0) worker(44) stopped --- 9 stopped workers
place(0) worker(12) stopped --- 9 stopped workers
place(0) worker(19) stopped --- 7 stopped workers
place(0) worker(50) stopped --- 7 stopped workers
place(0) worker(52) stopped --- 8 stopped workers
place(0) worker(32) stopped --- 25 stopped workers
place(0) worker(41) stopped --- 10 stopped workers
place(0) worker(13) stopped --- 28 stopped workers
place(0) worker(21) stopped --- 10 stopped workers
place(0) worker(27) stopped --- 12 stopped workers
place(0) worker(15) stopped --- 30 stopped workers
place(0) worker(9) stopped --- 11 stopped workers
place(0) worker(35) stopped --- 31 stopped workers
place(0) worker(1) stopped --- 9 stopped workers
place(0) worker(43) stopped --- 7 stopped workers
place(0) worker(13) stopped --- 7 stopped workers
place(0) worker(56) stopped --- 33 stopped workers
place(0) worker(35) stopped --- 7 stopped workers
place(0) worker(15) stopped --- 7 stopped workers
place(0) worker(6) stopped --- 6 stopped workers
place(0) worker(59) stopped --- 37 stopped workers
place(0) worker(54) stopped --- 6 stopped workers
place(0) worker(7) stopped --- 39 stopped workers
place(0) worker(0) stopped --- 5 stopped workers
place(0) worker(56) stopped --- 5 stopped workers
place(0) worker(21) stopped --- 41 stopped workers
place(0) worker(16) stopped --- 40 stopped workers
place(0) worker(58) stopped --- 3 stopped workers
place(0) worker(46) stopped --- 43 stopped workers
place(0) worker(40) stopped --- 4 stopped workers
place(0) worker(8) stopped --- 3 stopped workers
place(0) worker(35) stopped --- 5 stopped workers
place(0) worker(8) stopped --- 5 stopped workers
place(0) worker(20) stopped --- 49 stopped workers
place(0) worker(66) stopped --- 50 stopped workers
place(0) worker(12) stopped --- 5 stopped workers
place(0) worker(31) stopped --- 4 stopped workers
place(0) worker(38) stopped --- 5 stopped workers
place(0) worker(47) stopped --- 49 stopped workers
place(0) worker(64) stopped --- 8 stopped workers
place(0) worker(54) stopped --- 9 stopped workers
place(0) worker(35) stopped --- 6 stopped workers
place(0) worker(36) stopped --- 8 stopped workers
place(0) worker(23) stopped --- 8 stopped workers
place(0) worker(15) stopped --- 8 stopped workers
place(0) worker(12) stopped --- 5 stopped workers
place(0) worker(65) stopped --- 6 stopped workers
place(0) worker(39) stopped --- 48 stopped workers
place(0) worker(37) stopped --- 4 stopped workers
place(0) worker(34) stopped --- 50 stopped workers
place(0) worker(12) stopped --- 51 stopped workers
place(0) worker(56) stopped --- 6 stopped workers
place(0) worker(27) stopped --- 54 stopped workers
place(0) worker(11) stopped --- 5 stopped workers
place(0) worker(6) stopped --- 4 stopped workers
place(0) worker(64) stopped --- 2 stopped workers
place(0) worker(16) stopped --- 3 stopped workers
place(0) worker(17) stopped --- 0 stopped workers
place(0) worker(29) stopped --- 52 stopped workers
place(0) worker(41) stopped --- 53 stopped workers
place(0) worker(62) stopped --- 2 stopped workers
place(0) worker(53) stopped --- 7 stopped workers
place(0) worker(7) stopped --- 7 stopped workers
place(0) worker(42) stopped --- 56 stopped workers
place(0) worker(45) stopped --- 7 stopped workers
place(0) worker(55) stopped --- 58 stopped workers
place(0) worker(7) stopped --- 59 stopped workers
place(0) worker(36) stopped --- 7 stopped workers
place(0) worker(65) stopped --- 56 stopped workers
place(0) worker(32) stopped --- 5 stopped workers
place(0) worker(19) stopped --- 58 stopped workers
place(0) worker(40) stopped --- 3 stopped workers
place(0) worker(45) stopped --- 59 stopped workers
place(0) worker(46) stopped --- 0 stopped workers
place(0) worker(11) stopped --- 61 stopped workers
place(0) worker(40) stopped --- 58 stopped workers
place(0) worker(56) stopped --- 57 stopped workers
place(0) worker(37) stopped --- 64 stopped workers
place(0) worker(63) stopped --- 58 stopped workers
place(0) worker(23) stopped --- 65 stopped workers
place(0) worker(50) stopped --- 56 stopped workers
place(0) worker(49) stopped --- 65 stopped workers
place(0) worker(27) stopped --- 67 stopped workers
place(0) worker(58) stopped --- 58 stopped workers
place(0) worker(5) stopped --- 56 stopped workers
place(0) worker(3) stopped --- 56 stopped workers
place(0) worker(61) stopped --- 53 stopped workers
place(0) worker(60) stopped --- 53 stopped workers
place(0) worker(38) stopped --- 52 stopped workers
place(0) worker(2) stopped --- 51 stopped workers
place(0) worker(28) stopped --- 50 stopped workers
place(0) worker(20) stopped --- 53 stopped workers
place(0) worker(17) stopped --- 52 stopped workers
place(0) worker(16) stopped --- 54 stopped workers
place(0) worker(46) stopped --- 53 stopped workers
place(0) worker(1) stopped --- 49 stopped workers
place(0) worker(67) stopped --- 49 stopped workers
place(0) worker(30) stopped --- 48 stopped workers
place(0) worker(11) stopped --- 47 stopped workers
place(0) worker(33) stopped --- 47 stopped workers
place(0) worker(14) stopped --- 48 stopped workers
place(0) worker(63) stopped --- 47 stopped workers
place(0) worker(56) stopped --- 45 stopped workers
place(0) worker(10) stopped --- 45 stopped workers
place(0) worker(25) stopped --- 43 stopped workers
place(0) worker(18) stopped --- 43 stopped workers
place(0) worker(43) stopped --- 41 stopped workers
place(0) worker(29) stopped --- 48 stopped workers
place(0) worker(54) stopped --- 51 stopped workers
place(0) worker(52) stopped --- 52 stopped workers
place(0) worker(4) stopped --- 48 stopped workers
place(0) worker(9) stopped --- 47 stopped workers
place(0) worker(53) stopped --- 46 stopped workers
place(0) worker(12) stopped --- 45 stopped workers
place(0) worker(13) stopped --- 44 stopped workers
place(0) worker(8) stopped --- 43 stopped workers
place(0) worker(51) stopped --- 43 stopped workers
place(0) worker(62) stopped --- 40 stopped workers
place(0) worker(22) stopped --- 40 stopped workers
place(0) worker(5) stopped --- 38 stopped workers
place(0) worker(42) stopped --- 36 stopped workers
place(0) worker(0) stopped --- 36 stopped workers
place(0) worker(14) stopped --- 35 stopped workers
place(0) worker(11) stopped --- 34 stopped workers
place(0) worker(63) stopped --- 33 stopped workers
place(0) worker(37) stopped --- 32 stopped workers
place(0) worker(65) stopped --- 31 stopped workers
place(0) worker(2) stopped --- 30 stopped workers
place(0) worker(26) stopped --- 29 stopped workers
place(0) worker(1) stopped --- 28 stopped workers
place(0) worker(8) stopped --- 26 stopped workers
place(0) worker(67) stopped --- 27 stopped workers
place(0) worker(3) stopped --- 26 stopped workers
place(0) worker(23) stopped --- 24 stopped workers
place(0) worker(27) stopped --- 25 stopped workers
place(0) worker(64) stopped --- 24 stopped workers
place(0) worker(57) stopped --- 23 stopped workers
place(0) worker(41) stopped --- 24 stopped workers
place(0) worker(31) stopped --- 24 stopped workers
place(0) worker(28) stopped --- 23 stopped workers
place(0) worker(65) stopped --- 24 stopped workers
place(0) worker(6) stopped --- 24 stopped workers
place(0) worker(45) stopped --- 24 stopped workers
place(0) worker(33) stopped --- 22 stopped workers
place(0) worker(24) stopped --- 23 stopped workers
place(0) worker(49) stopped --- 22 stopped workers
place(0) worker(5) stopped --- 21 stopped workers
place(0) worker(10) stopped --- 20 stopped workers
place(0) worker(37) stopped --- 17 stopped workers
place(0) worker(32) stopped --- 20 stopped workers
place(0) worker(43) stopped --- 18 stopped workers
place(0) worker(44) stopped --- 16 stopped workers
place(0) worker(63) stopped --- 15 stopped workers
place(0) worker(21) stopped --- 15 stopped workers
place(0) worker(48) stopped --- 14 stopped workers
place(0) worker(3) stopped --- 13 stopped workers
place(0) worker(24) stopped --- 15 stopped workers
place(0) worker(8) stopped --- 14 stopped workers
place(0) worker(65) stopped --- 12 stopped workers
place(0) worker(52) stopped --- 12 stopped workers
place(0) worker(36) stopped --- 11 stopped workers
place(0) worker(14) stopped --- 9 stopped workers
place(0) worker(5) stopped --- 14 stopped workers
place(0) worker(37) stopped --- 14 stopped workers
place(0) worker(23) stopped --- 14 stopped workers
place(0) worker(14) stopped --- 14 stopped workers
place(0) worker(18) stopped --- 13 stopped workers
place(0) worker(66) stopped --- 12 stopped workers
place(0) worker(43) stopped --- 12 stopped workers
place(0) worker(39) stopped --- 12 stopped workers
place(0) worker(10) stopped --- 11 stopped workers
place(0) worker(52) stopped --- 8 stopped workers
place(0) worker(45) stopped --- 12 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) worker(4) stopped --- 68 stopped workers
place(0) worker(31) stopped --- 66 stopped workers
place(0) worker(12) stopped --- 65 stopped workers
place(0) worker(59) stopped --- 64 stopped workers
place(0) worker(39) stopped --- 63 stopped workers
place(0) worker(10) stopped --- 62 stopped workers
place(0) worker(48) stopped --- 61 stopped workers
place(0) worker(51) stopped --- 61 stopped workers
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
-DistColGlb- [place(2)] to [place(0)]: [913000,914000) [917000,918000) [921000,922000) [925000,926000) [929000,930000) [933000,934000) [937000,938000) [941000,942000) [945000,946000) [949000,950000) 
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(3) worker(66) stopped --- 4 stopped workers
place(3) worker(63) stopped --- 6 stopped workers
place(3) worker(30) stopped --- 5 stopped workers
place(3) worker(7) stopped --- 5 stopped workers
place(3) worker(57) stopped --- 3 stopped workers
place(3) worker(46) stopped --- 5 stopped workers
place(3) worker(52) stopped --- 0 stopped workers
place(3) worker(47) stopped --- 0 stopped workers
place(3) worker(17) stopped --- 3 stopped workers
place(3) worker(7) stopped --- 0 stopped workers-DistColGlb- [place(1)] to [place(0)]: [606000,607000) [610000,611000) [614000,615000) [618000,619000) [622000,623000) [626000,627000) [630000,631000) [634000,635000) [638000,639000) [642000,643000) place(2) worker(4) stopped --- 3 stopped workers

place(3) worker(33) stopped --- 0 stopped workers
place(3) worker(23) stopped --- 5 stopped workers
place(3) worker(47) stopped --- 2 stopped workers
place(3) worker(32) stopped --- 1 stopped workers
place(3) worker(65) stopped --- 11 stopped workers
place(3) worker(49) stopped --- 8 stopped workers
place(3) worker(10) stopped --- 11 stopped workers
place(3) worker(37) stopped --- 11 stopped workers
place(3) worker(26) stopped --- 6 stopped workers
place(3) worker(61) stopped --- 10 stopped workers
place(3) worker(0) stopped --- 16 stopped workers
place(3) worker(63) stopped --- 16 stopped workers

place(2) worker(49) stopped --- 3 stopped workers
place(2) worker(24) stopped --- 3 stopped workers
place(2) worker(14) stopped --- 0 stopped workers
place(2) worker(53) stopped --- 0 stopped workers
place(2) worker(14) stopped --- 0 stopped workers
place(3) worker(1) stopped --- 17 stopped workers
place(3) worker(25) stopped --- 18 stopped workers
place(2) worker(55) stopped --- 0 stopped workers
place(3) worker(50) stopped --- 19 stopped workers
place(2) worker(58) stopped --- 0 stopped workers
place(3) worker(14) stopped --- 19 stopped workers
place(3) worker(46) stopped --- 18 stopped workers
place(3) worker(16) stopped --- 15 stopped workers
place(2) worker(35) stopped --- 0 stopped workersplace(3) worker(2) stopped --- 18 stopped workers

place(2) worker(29) stopped --- 0 stopped workers
place(3) worker(15) stopped --- 19 stopped workers
place(3) worker(8) stopped --- 19 stopped workers
place(2) worker(36) stopped --- 0 stopped workers
place(3) worker(43) stopped --- 19 stopped workers
place(2) worker(66) stopped --- 2 stopped workers
place(2) worker(17) stopped --- 3 stopped workers
place(2) worker(66) stopped --- 6 stopped workers
place(3) worker(45) stopped --- 16 stopped workers
place(2) worker(13) stopped --- 5 stopped workersplace(3) worker(42) stopped --- 16 stopped workers

place(3) worker(29) stopped --- 17 stopped workersplace(2) worker(30) stopped --- 0 stopped workers

place(3) worker(57) stopped --- 19 stopped workersplace(2) worker(57) stopped --- 2 stopped workers

place(3) worker(1) stopped --- 16 stopped workersplace(2) worker(1) stopped --- 0 stopped workers
place(2) worker(44) stopped --- 0 stopped workers
place(2) worker(27) stopped --- 25 stopped workers
place(2) worker(49) stopped --- 25 stopped workers
place(3) worker(59) stopped --- 17 stopped workers
place(3) worker(61) stopped --- 17 stopped workers
place(3) worker(58) stopped --- 15 stopped workers
place(3) worker(6) stopped --- 11 stopped workers
place(3) worker(21) stopped --- 9 stopped workers
place(3) worker(36) stopped --- 22 stopped workers
place(3) worker(22) stopped --- 4 stopped workers
place(3) worker(3) stopped --- 3 stopped workers
place(3) worker(27) stopped --- 0 stopped workers
place(3) worker(40) stopped --- 4 stopped workers
place(3) worker(12) stopped --- 28 stopped workers
place(3) worker(36) stopped --- 1 stopped workers
place(3) worker(13) stopped --- 0 stopped workers
place(3) worker(4) stopped --- 0 stopped workers
place(3) worker(44) stopped --- 1 stopped workers
place(3) worker(24) stopped --- 0 stopped workers
place(3) worker(24) stopped --- 30 stopped workers
place(3) worker(28) stopped --- 0 stopped workers
place(3) worker(18) stopped --- 0 stopped workers
place(3) worker(44) stopped --- 32 stopped workers
place(2) worker(58) stopped --- 3 stopped workers
place(2) worker(39) stopped --- 3 stopped workers
place(2) worker(52) stopped --- 1 stopped workers
place(2) worker(32) stopped --- 3 stopped workers
place(2) worker(22) stopped --- 1 stopped workers
place(2) worker(0) stopped --- 4 stopped workers
place(2) worker(24) stopped --- 0 stopped workers
place(2) worker(56) stopped --- 0 stopped workers
place(2) worker(14) stopped --- 6 stopped workers
place(2) worker(64) stopped --- 0 stopped workers
place(2) worker(39) stopped --- 0 stopped workers
place(2) worker(9) stopped --- 0 stopped workers
place(2) worker(53) stopped --- 0 stopped workers
place(2) worker(62) stopped --- 1 stopped workers
place(2) worker(48) stopped --- 3 stopped workers
place(2) worker(25) stopped --- 1 stopped workers
place(2) worker(19) stopped --- 5 stopped workers
place(2) worker(26) stopped --- 5 stopped workers
place(3) worker(34) stopped --- 31 stopped workers
place(3) worker(51) stopped --- 29 stopped workers

place(3) worker(22) stopped --- 29 stopped workers
place(3) worker(65) stopped --- 30 stopped workersplace(2) worker(38) stopped --- 4 stopped workers
place(2) worker(29) stopped --- 2 stopped workers

place(3) worker(9) stopped --- 30 stopped workers
place(2) worker(58) stopped --- 1 stopped workers
place(2) worker(12) stopped --- 1 stopped workersplace(3) worker(37) stopped --- 29 stopped workers

place(3) worker(31) stopped --- 29 stopped workersplace(2) worker(47) stopped --- 0 stopped workers

place(3) worker(52) stopped --- 33 stopped workers
place(3) worker(10) stopped --- 28 stopped workersplace(2) worker(51) stopped --- 2 stopped workers

place(3) worker(14) stopped --- 34 stopped workers
place(3) worker(42) stopped --- 26 stopped workersplace(2) worker(42) stopped --- 0 stopped workers
place(2) worker(21) stopped --- 1 stopped workers
place(3) worker(17) stopped --- 25 stopped workers

place(3) worker(24) stopped --- 38 stopped workers
place(2) worker(46) stopped --- 3 stopped workersplace(3) worker(48) stopped --- 24 stopped workers

place(3) worker(53) stopped --- 22 stopped workers
place(3) worker(2) stopped --- 21 stopped workers
place(2) worker(7) stopped --- 6 stopped workersplace(3) worker(60) stopped --- 39 stopped workers
place(3) worker(33) stopped --- 39 stopped workers

place(2) worker(67) stopped --- 6 stopped workers
place(3) worker(10) stopped --- 41 stopped workers
place(3) worker(43) stopped --- 21 stopped workers
place(2) worker(15) stopped --- 6 stopped workers
place(2) worker(52) stopped --- 0 stopped workersplace(3) worker(3) stopped --- 19 stopped workers

place(3) worker(63) stopped --- 38 stopped workers
place(2) worker(48) stopped --- 3 stopped workers
place(3) worker(52) stopped --- 40 stopped workers
place(2) worker(32) stopped --- 0 stopped workers
place(3) worker(44) stopped --- 18 stopped workers
place(3) worker(13) stopped --- 43 stopped workersplace(2) worker(54) stopped --- 3 stopped workers

place(3) worker(22) stopped --- 43 stopped workers
place(3) worker(27) stopped --- 44 stopped workersplace(2) worker(19) stopped --- 7 stopped workers

place(3) worker(5) stopped --- 18 stopped workersplace(2) worker(60) stopped --- 2 stopped workers

place(3) worker(24) stopped --- 16 stopped workers
place(2) worker(61) stopped --- 6 stopped workersplace(3) worker(20) stopped --- 17 stopped workers

place(3) worker(13) stopped --- 15 stopped workersplace(2) worker(2) stopped --- 8 stopped workers

place(3) worker(53) stopped --- 46 stopped workers
place(2) worker(65) stopped --- 5 stopped workers
place(3) worker(38) stopped --- 16 stopped workers
place(2) worker(37) stopped --- 10 stopped workers
place(2) worker(42) stopped --- 6 stopped workers
place(2) worker(51) stopped --- 2 stopped workers
place(3) worker(21) stopped --- 17 stopped workersplace(2) worker(19) stopped --- 8 stopped workers

place(3) worker(65) stopped --- 15 stopped workersplace(2) worker(19) stopped --- 0 stopped workers

place(3) worker(40) stopped --- 16 stopped workers
place(2) worker(31) stopped --- 0 stopped workersplace(3) worker(15) stopped --- 16 stopped workers

place(3) worker(36) stopped --- 49 stopped workers
place(2) worker(28) stopped --- 1 stopped workers
place(3) worker(55) stopped --- 50 stopped workers
place(2) worker(30) stopped --- 1 stopped workersplace(3) worker(60) stopped --- 50 stopped workers
place(3) worker(10) stopped --- 16 stopped workers
place(2) worker(2) stopped --- 7 stopped workers
place(2) worker(38) stopped --- 2 stopped workers
place(3) worker(10) stopped --- 48 stopped workers
place(3) worker(66) stopped --- 16 stopped workers

place(2) worker(25) stopped --- 5 stopped workers
place(3) worker(49) stopped --- 16 stopped workers
place(3) worker(38) stopped --- 15 stopped workers
place(2) worker(8) stopped --- 3 stopped workersplace(3) worker(20) stopped --- 51 stopped workers

place(2) worker(22) stopped --- 3 stopped workers
place(2) worker(65) stopped --- 3 stopped workers
place(2) worker(11) stopped --- 0 stopped workers
place(3) worker(59) stopped --- 16 stopped workers
place(3) worker(18) stopped --- 52 stopped workers
place(3) worker(15) stopped --- 52 stopped workersplace(2) worker(7) stopped --- 23 stopped workers
place(3) worker(29) stopped --- 15 stopped workers

place(3) worker(9) stopped --- 13 stopped workers
place(3) worker(20) stopped --- 13 stopped workersplace(2) worker(45) stopped --- 25 stopped workers
place(3) worker(29) stopped --- 53 stopped workers
place(3) worker(3) stopped --- 54 stopped workers

place(3) worker(21) stopped --- 14 stopped workers
place(2) worker(16) stopped --- 25 stopped workers
place(2) worker(13) stopped --- 3 stopped workersplace(3) worker(27) stopped --- 14 stopped workers
place(3) worker(52) stopped --- 14 stopped workers

place(3) worker(32) stopped --- 55 stopped workers
place(2) worker(40) stopped --- 25 stopped workers
place(2) worker(25) stopped --- 25 stopped workersplace(3) worker(32) stopped --- 13 stopped workers
place(3) worker(53) stopped --- 12 stopped workers

place(2) worker(65) stopped --- 1 stopped workersplace(3) worker(39) stopped --- 12 stopped workers
place(3) worker(23) stopped --- 6 stopped workers
place(2) worker(59) stopped --- 4 stopped workers
place(3) worker(62) stopped --- 9 stopped workers
place(3) worker(23) stopped --- 61 stopped workers
place(2) worker(6) stopped --- 24 stopped workers
place(3) worker(48) stopped --- 6 stopped workers

place(2) worker(43) stopped --- 24 stopped workersplace(3) worker(7) stopped --- 9 stopped workers

place(2) worker(43) stopped --- 3 stopped workersplace(3) worker(16) stopped --- 63 stopped workers
place(3) worker(6) stopped --- 9 stopped workers
place(3) worker(52) stopped --- 63 stopped workers
place(3) worker(5) stopped --- 65 stopped workers
place(2) worker(49) stopped --- 5 stopped workers
place(2) worker(57) stopped --- 25 stopped workers
place(2) worker(49) stopped --- 5 stopped workers

place(3) worker(51) stopped --- 3 stopped workers
place(2) worker(54) stopped --- 5 stopped workersplace(3) worker(20) stopped --- 4 stopped workers

place(2) worker(57) stopped --- 6 stopped workers
place(2) worker(20) stopped --- 5 stopped workers
place(2) worker(67) stopped --- 25 stopped workers
place(2) worker(23) stopped --- 24 stopped workers
place(2) worker(18) stopped --- 24 stopped workers
place(2) worker(4) stopped --- 23 stopped workers
place(2) worker(20) stopped --- 23 stopped workers
place(2) worker(66) stopped --- 8 stopped workers
place(2) worker(57) stopped --- 9 stopped workers
place(2) worker(33) stopped --- 24 stopped workers
place(2) worker(55) stopped --- 23 stopped workers
place(2) worker(54) stopped --- 12 stopped workers
place(2) worker(3) stopped --- 25 stopped workers
place(2) worker(22) stopped --- 12 stopped workers
place(2) worker(62) stopped --- 13 stopped workers
place(2) worker(25) stopped --- 14 stopped workers
place(2) worker(39) stopped --- 24 stopped workers
place(2) worker(42) stopped --- 6 stopped workers
place(2) worker(2) stopped --- 5 stopped workers
place(2) worker(56) stopped --- 17 stopped workers
place(2) worker(2) stopped --- 18 stopped workers
place(2) worker(5) stopped --- 19 stopped workers
place(2) worker(34) stopped --- 5 stopped workers
place(2) worker(44) stopped --- 2 stopped workers
place(3) worker(31) stopped --- 4 stopped workersplace(2) worker(43) stopped --- 23 stopped workers

place(2) worker(5) stopped --- 0 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
place(3) worker(19) stopped --- 5 stopped workers
place(3) worker(12) stopped --- 11 stopped workers
place(3) worker(35) stopped --- 11 stopped workers
place(2) worker(63) stopped --- 0 stopped workersplace(3) worker(62) stopped --- 10 stopped workers
place(3) worker(66) stopped --- 10 stopped workers

place(3) worker(25) stopped --- 11 stopped workers
place(2) worker(46) stopped --- 0 stopped workers
place(3) worker(26) stopped --- 9 stopped workers
place(3) worker(16) stopped --- 3 stopped workers
place(2) worker(32) stopped --- 0 stopped workers
place(3) worker(41) stopped --- 1 stopped workers
place(2) worker(31) stopped --- 0 stopped workers
place(3) worker(38) stopped --- 3 stopped workers
place(3) worker(61) stopped --- 1 stopped workers
place(3) worker(54) stopped --- 4 stopped workers
place(2) worker(27) stopped --- 28 stopped workers
place(3) worker(55) stopped --- 5 stopped workers
place(2) worker(59) stopped --- 0 stopped workersplace(3) worker(45) stopped --- 4 stopped workers
place(3) worker(5) stopped --- 0 stopped workers
place(2) worker(47) stopped --- 0 stopped workers
place(3) worker(51) stopped --- 1 stopped workers
place(3) worker(56) stopped --- 1 stopped workers
place(2) worker(50) stopped --- 2 stopped workers
place(3) worker(17) stopped --- 2 stopped workers

place(3) worker(60) stopped --- 1 stopped workers
place(2) worker(65) stopped --- 29 stopped workersplace(3) worker(9) stopped --- 5 stopped workers
place(2) worker(7) stopped --- 2 stopped workers

place(3) worker(58) stopped --- 5 stopped workers
place(3) worker(52) stopped --- 4 stopped workers
place(2) worker(10) stopped --- 1 stopped workers
place(3) worker(34) stopped --- 5 stopped workers
place(2) worker(59) stopped --- 32 stopped workersplace(3) worker(64) stopped --- 1 stopped workers

