Concurrent workers; 68
Granulatiry; 200
Lifeline class; handist.collections.glb.lifeline.Hypercube
Serialization; KRYO
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(1)] to [place(0)]: [1098000,1099000) [1102000,1103000) [1106000,1107000) [1110000,1111000) [1114000,1115000) [1118000,1119000) [1122000,1123000) [1126000,1127000) [1130000,1131000) [1134000,1135000) 
-DistColGlb- [place(2)] to [place(0)]: [1359000,1360000) [1363000,1364000) [1367000,1368000) [1371000,1372000) [1375000,1376000) [1379000,1380000) [1383000,1384000) [1387000,1388000) [1391000,1392000) [1395000,1396000) 
place(1) worker(50) stopped --- 13 stopped workers
place(1) worker(57) stopped --- 17 stopped workers
place(1) worker(29) stopped --- 17 stopped workers
place(1) worker(15) stopped --- 13 stopped workers
place(1) worker(46) stopped --- 17 stopped workers
place(1) worker(16) stopped --- 24 stopped workers
place(1) worker(54) stopped --- 21 stopped workers
place(1) worker(41) stopped --- 22 stopped workers
place(1) worker(13) stopped --- 29 stopped workers
place(1) worker(60) stopped --- 28 stopped workers
place(1) worker(21) stopped --- 15 stopped workers
place(1) worker(31) stopped --- 37 stopped workers
place(1) worker(58) stopped --- 47 stopped workers
place(1) worker(44) stopped --- 56 stopped workers
place(1) worker(6) stopped --- 61 stopped workers
place(1) worker(23) stopped --- 13 stopped workers
place(1) worker(63) stopped --- 14 stopped workers
place(1) worker(34) stopped --- 13 stopped workers
place(1) worker(26) stopped --- 13 stopped workers
place(1) worker(36) stopped --- 66 stopped workers
place(1) worker(26) stopped --- 66 stopped workers
place(1) worker(57) stopped --- 64 stopped workers
place(1) worker(16) stopped --- 64 stopped workers
place(1) worker(21) stopped --- 61 stopped workers
place(1) worker(33) stopped --- 61 stopped workers
place(1) worker(34) stopped --- 67 stopped workers
place(1) worker(64) stopped --- 60 stopped workers
place(1) worker(40) stopped --- 59 stopped workers
place(1) worker(37) stopped --- 59 stopped workers
place(1) worker(62) stopped --- 56 stopped workers
place(1) worker(30) stopped --- 56 stopped workers
place(1) worker(47) stopped --- 56 stopped workers
place(1) worker(38) stopped --- 55 stopped workers
place(1) worker(29) stopped --- 54 stopped workers
place(1) worker(42) stopped --- 51 stopped workers
place(1) worker(61) stopped --- 48 stopped workers
place(1) worker(56) stopped --- 49 stopped workers
place(1) worker(0) stopped --- 50 stopped workers
place(1) worker(19) stopped --- 51 stopped workers
place(1) worker(11) stopped --- 48 stopped workers
place(1) worker(32) stopped --- 48 stopped workers
place(1) worker(53) stopped --- 51 stopped workers
place(1) worker(35) stopped --- 46 stopped workers
place(1) worker(25) stopped --- 43 stopped workers
place(1) worker(59) stopped --- 37 stopped workers
place(1) worker(8) stopped --- 38 stopped workers
place(1) worker(3) stopped --- 38 stopped workers
place(1) worker(17) stopped --- 37 stopped workers
place(1) worker(46) stopped --- 37 stopped workers
place(1) worker(22) stopped --- 37 stopped workers
place(1) worker(7) stopped --- 37 stopped workers
place(1) worker(41) stopped --- 39 stopped workers
place(1) worker(1) stopped --- 33 stopped workers
place(1) worker(5) stopped --- 39 stopped workers
place(1) worker(66) stopped --- 32 stopped workers
place(1) worker(48) stopped --- 39 stopped workers
place(1) worker(43) stopped --- 33 stopped workers
place(1) worker(67) stopped --- 28 stopped workers
place(1) worker(65) stopped --- 28 stopped workers
place(1) worker(55) stopped --- 28 stopped workers
place(1) worker(18) stopped --- 29 stopped workers
place(1) worker(12) stopped --- 29 stopped workers
place(1) worker(14) stopped --- 29 stopped workers
place(1) worker(28) stopped --- 29 stopped workers
place(1) worker(9) stopped --- 29 stopped workers
place(1) worker(49) stopped --- 29 stopped workers
place(1) worker(51) stopped --- 29 stopped workers
place(1) worker(47) stopped --- 18 stopped workers
place(1) worker(38) stopped --- 18 stopped workers
place(1) worker(39) stopped --- 20 stopped workers
place(1) worker(27) stopped --- 22 stopped workers
place(1) worker(45) stopped --- 22 stopped workers
place(1) worker(51) stopped --- 31 stopped workers
place(1) worker(20) stopped --- 20 stopped workers
place(1) worker(31) stopped --- 21 stopped workers
place(1) worker(12) stopped --- 16 stopped workers
place(1) worker(65) stopped --- 17 stopped workers
place(1) worker(38) stopped --- 17 stopped workers
place(1) worker(14) stopped --- 19 stopped workers
place(1) worker(24) stopped --- 18 stopped workers
place(1) worker(55) stopped --- 13 stopped workers
place(1) worker(10) stopped --- 17 stopped workers
place(1) worker(52) stopped --- 17 stopped workers
place(1) worker(4) stopped --- 17 stopped workers
place(2) worker(9) stopped --- 34 stopped workers
place(2) worker(15) stopped --- 36 stopped workers
place(2) worker(20) stopped --- 40 stopped workers
place(2) worker(29) stopped --- 43 stopped workers
place(2) worker(3) stopped --- 43 stopped workers
place(2) worker(14) stopped --- 34 stopped workers
place(2) worker(45) stopped --- 53 stopped workers
place(2) worker(64) stopped --- 40 stopped workers
place(2) worker(24) stopped --- 41 stopped workers
place(2) worker(4) stopped --- 41 stopped workers
place(2) worker(19) stopped --- 40 stopped workers
place(2) worker(2) stopped --- 40 stopped workers
place(2) worker(63) stopped --- 66 stopped workers
place(2) worker(8) stopped --- 39 stopped workers
place(2) worker(60) stopped --- 38 stopped workers
place(2) worker(40) stopped --- 38 stopped workers
place(2) worker(67) stopped --- 38 stopped workers
place(2) worker(59) stopped --- 38 stopped workers
place(2) worker(46) stopped --- 39 stopped workers
place(2) worker(33) stopped --- 38 stopped workers
place(2) worker(38) stopped --- 38 stopped workers
place(2) worker(7) stopped --- 38 stopped workers
place(2) worker(34) stopped --- 38 stopped workers
place(2) worker(28) stopped --- 38 stopped workers
place(2) worker(66) stopped --- 38 stopped workers
place(2) worker(12) stopped --- 39 stopped workers
place(2) worker(42) stopped --- 38 stopped workers
place(2) worker(11) stopped --- 37 stopped workers
place(2) worker(50) stopped --- 37 stopped workers
place(2) worker(6) stopped --- 67 stopped workers
place(2) worker(36) stopped --- 37 stopped workers
place(2) worker(61) stopped --- 37 stopped workers
place(2) worker(27) stopped --- 37 stopped workers
place(2) worker(21) stopped --- 36 stopped workers
place(2) worker(26) stopped --- 36 stopped workers
place(2) worker(31) stopped --- 36 stopped workers
place(2) worker(25) stopped --- 36 stopped workers
place(2) worker(44) stopped --- 36 stopped workers
place(2) worker(39) stopped --- 36 stopped workers
place(2) worker(0) stopped --- 36 stopped workers
place(2) worker(16) stopped --- 36 stopped workers
place(2) worker(30) stopped --- 36 stopped workers
place(2) worker(52) stopped --- 36 stopped workers
place(2) worker(17) stopped --- 35 stopped workers
place(2) worker(54) stopped --- 35 stopped workers
place(2) worker(41) stopped --- 35 stopped workers
place(2) worker(47) stopped --- 65 stopped workers
place(2) worker(34) stopped --- 65 stopped workers
place(2) worker(56) stopped --- 65 stopped workers
place(2) worker(5) stopped --- 65 stopped workers
place(2) worker(35) stopped --- 64 stopped workers
place(2) worker(58) stopped --- 63 stopped workers
place(2) worker(57) stopped --- 64 stopped workers
place(2) worker(51) stopped --- 59 stopped workers
place(2) worker(55) stopped --- 59 stopped workers
place(2) worker(23) stopped --- 52 stopped workers
place(2) worker(10) stopped --- 56 stopped workers
place(2) worker(18) stopped --- 55 stopped workers
place(2) worker(49) stopped --- 56 stopped workers
place(2) worker(30) stopped --- 53 stopped workers
place(2) worker(22) stopped --- 59 stopped workers
place(2) worker(39) stopped --- 53 stopped workers
place(2) worker(13) stopped --- 53 stopped workers
place(2) worker(31) stopped --- 53 stopped workers
place(2) worker(53) stopped --- 53 stopped workers
place(2) worker(48) stopped --- 53 stopped workers
place(2) worker(1) stopped --- 48 stopped workers
place(2) worker(65) stopped --- 50 stopped workers
place(2) worker(43) stopped --- 46 stopped workers
place(2) worker(62) stopped --- 50 stopped workers
place(2) worker(37) stopped --- 43 stopped workers
place(3) worker(35) stopped --- 26 stopped workers
place(3) worker(36) stopped --- 26 stopped workers
place(3) worker(28) stopped --- 27 stopped workers
place(3) worker(12) stopped --- 28 stopped workers
place(3) worker(3) stopped --- 36 stopped workers
place(3) worker(43) stopped --- 26 stopped workers
place(3) worker(23) stopped --- 25 stopped workers
place(3) worker(1) stopped --- 26 stopped workers
place(3) worker(51) stopped --- 25 stopped workers
place(3) worker(26) stopped --- 25 stopped workers
place(3) worker(45) stopped --- 44 stopped workers
place(3) worker(37) stopped --- 26 stopped workers
place(3) worker(34) stopped --- 62 stopped workers
place(3) worker(0) stopped --- 25 stopped workers
place(3) worker(6) stopped --- 25 stopped workers
place(3) worker(44) stopped --- 26 stopped workers
place(3) worker(63) stopped --- 26 stopped workers
place(3) worker(66) stopped --- 26 stopped workers
place(3) worker(67) stopped --- 26 stopped workers
place(3) worker(50) stopped --- 26 stopped workers
place(3) worker(14) stopped --- 26 stopped workers
place(3) worker(27) stopped --- 26 stopped workers
place(3) worker(40) stopped --- 26 stopped workers
place(3) worker(52) stopped --- 26 stopped workers
place(3) worker(61) stopped --- 26 stopped workers
place(3) worker(21) stopped --- 26 stopped workers
place(3) worker(2) stopped --- 26 stopped workers
place(3) worker(17) stopped --- 26 stopped workers
place(3) worker(22) stopped --- 26 stopped workers
place(3) worker(34) stopped --- 26 stopped workers
place(3) worker(64) stopped --- 67 stopped workers
place(3) worker(52) stopped --- 67 stopped workers
place(3) worker(4) stopped --- 66 stopped workers
place(3) worker(59) stopped --- 65 stopped workers
place(3) worker(6) stopped --- 64 stopped workers
place(3) worker(39) stopped --- 62 stopped workers
place(3) worker(36) stopped --- 62 stopped workers
place(3) worker(37) stopped --- 62 stopped workers
place(3) worker(20) stopped --- 62 stopped workers
place(3) worker(16) stopped --- 62 stopped workers
place(3) worker(42) stopped --- 60 stopped workers
place(3) worker(18) stopped --- 60 stopped workers
place(3) worker(1) stopped --- 59 stopped workers
place(3) worker(15) stopped --- 55 stopped workers
place(3) worker(44) stopped --- 54 stopped workers
place(3) worker(14) stopped --- 55 stopped workers
place(3) worker(58) stopped --- 56 stopped workers
place(3) worker(33) stopped --- 54 stopped workers
place(3) worker(7) stopped --- 47 stopped workers
place(3) worker(48) stopped --- 46 stopped workers
place(3) worker(47) stopped --- 46 stopped workers
place(3) worker(54) stopped --- 44 stopped workers
place(3) worker(56) stopped --- 44 stopped workers
place(3) worker(32) stopped --- 46 stopped workers
place(3) worker(9) stopped --- 49 stopped workers
place(3) worker(53) stopped --- 46 stopped workers
place(3) worker(29) stopped --- 46 stopped workers
place(3) worker(24) stopped --- 46 stopped workers
place(3) worker(57) stopped --- 46 stopped workers
place(3) worker(41) stopped --- 45 stopped workers
place(3) worker(46) stopped --- 45 stopped workersplace(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(3) worker(13) stopped --- 43 stopped workers
place(3) worker(49) stopped --- 43 stopped workers
place(1) worker(2) stopped --- 68 stopped workers

place(3) worker(30) stopped --- 41 stopped workers
place(3) worker(62) stopped --- 40 stopped workers
place(3) worker(38) stopped --- 40 stopped workers
place(3) worker(5) stopped --- 40 stopped workers
place(3) worker(60) stopped --- 37 stopped workers
place(3) worker(65) stopped --- 34 stopped workers
place(3) worker(11) stopped --- 34 stopped workers
place(3) worker(25) stopped --- 34 stopped workers
place(3) worker(31) stopped --- 33 stopped workers
place(3) worker(10) stopped --- 31 stopped workers
place(3) worker(8) stopped --- 31 stopped workers
place(3) worker(19) stopped --- 30 stopped workers
place(3) worker(39) stopped --- 26 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
place(3) worker(55) stopped --- 68 stopped workers
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(2): resumed after waiting on handist.collections.glb.GlbOperation@5
place(2) worker(32) stopped --- 68 stopped workers
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(2) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(0) received 10 assignments from place(1)
place(0) received 10 assignments from place(2)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(0): thread already waiting on operation handist.collections.glb.GlbOperation@5
place(0) worker(10) stopped --- 64 stopped workers
place(0) worker(56) stopped --- 65 stopped workers
place(0) worker(47) stopped --- 64 stopped workers
place(0) worker(67) stopped --- 64 stopped workers
place(0) worker(7) stopped --- 66 stopped workers
-DistColGlb- [place(0)] to [place(1)]: [1114000,1115000) [1118000,1119000) [1122000,1123000) [1126000,1127000) [1130000,1131000) [1134000,1135000) [1359000,1360000) [1363000,1364000) [1367000,1368000) [1371000,1372000) 
-DistColGlb- [place(0)] to [place(2)]: [1375000,1376000) [1379000,1380000) [1383000,1384000) [1387000,1388000) [1391000,1392000) [1395000,1396000) [1098600,1099000) [1102600,1103000) 
place(0) worker(0) stopped --- 67 stopped workers
place(0) worker(15) stopped --- 68 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(2) received 8 assignments from place(0)
place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(2)] to [place(0)]: [1379600,1380000) 
-DistColGlb- [place(2)] to [place(3)]: [1387000,1388000) [1391000,1392000) [1395000,1396000) [1098600,1099000) [1102600,1103000) [1375600,1376000) 
place(2) worker(14) stopped --- 65 stopped workers
place(2) worker(33) stopped --- 66 stopped workers
place(1) received 10 assignments from place(0)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(1)] to [place(0)]: [1118600,1119000) 
-DistColGlb- [place(1)] to [place(3)]: [1122000,1123000) [1126000,1127000) [1130000,1131000) [1134000,1135000) [1359000,1360000) [1363000,1364000) [1367000,1368000) [1371000,1372000) [1114600,1115000) 
place(2) worker(25) stopped --- 67 stopped workers
place(1) worker(9) stopped --- 67 stopped workers
place(0) received 1 assignments from place(2)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) worker(21) stopped --- 68 stopped workers
place(0) received 1 assignments from place(1)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) worker(9) stopped --- 68 stopped workers
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
-DistColGlb- [place(2)] to [place(0)]: [1375500,1375600) 
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(2) worker(67) stopped --- 68 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@5
place(2) established lifeline on place(0) for collection DistChunkedList:gid(1)
-DistColGlb- [place(1)] to [place(0)]: [1114500,1114600) 
place(0) received 1 assignments from place(2)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(0) worker(58) stopped --- 68 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(1) worker(28) stopped --- 68 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(0) received 1 assignments from place(1)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(0) worker(66) stopped --- 68 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(3) received 6 assignments from place(2)
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3) worker(61) stopped --- 65 stopped workers
place(3) worker(26) stopped --- 66 stopped workers
-DistColGlb- [place(3)] to [place(2)]: [1395600,1396000) 
-DistColGlb- [place(3)] to [place(1)]: [1098600,1099000) [1102600,1103000) [1375600,1376000) [1387600,1388000) 
place(3) received 9 assignments from place(1)
place(3): thread already waiting on operation handist.collections.glb.GlbOperation@5
place(3) worker(10) stopped --- 57 stopped workers
place(3) worker(62) stopped --- 51 stopped workers
place(3) worker(31) stopped --- 53 stopped workers
place(3) worker(25) stopped --- 62 stopped workers
place(3) worker(40) stopped --- 54 stopped workers
place(3) worker(50) stopped --- 53 stopped workers
place(3) worker(30) stopped --- 63 stopped workers
place(3) worker(38) stopped --- 62 stopped workers
place(3) worker(0) stopped --- 62 stopped workers
place(3) worker(65) stopped --- 59 stopped workers
place(3) worker(49) stopped --- 59 stopped workers
place(3) worker(11) stopped --- 59 stopped workers
place(3) worker(3) stopped --- 59 stopped workers
place(3) worker(67) stopped --- 59 stopped workers
place(3) worker(2) stopped --- 65 stopped workers
place(3) worker(63) stopped --- 64 stopped workers
place(3) worker(57) stopped --- 65 stopped workers
place(3) worker(8) stopped --- 66 stopped workers
place(3) worker(12) stopped --- 67 stopped workers
place(3) worker(28) stopped --- 68 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(2) received 1 assignments from place(3)
place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(2)] to [place(0)]: [1395900,1396000) 
place(2) worker(54) stopped --- 68 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@5
place(1) received 4 assignments from place(3)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(1)] to [place(0)]: [1375600,1376000) [1387600,1388000) [1098900,1099000) 
-DistColGlb- [place(1)] to [place(3)]: [1102900,1103000) 
place(1) worker(66) stopped --- 67 stopped workers
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)place(0) received 1 assignments from place(2)

place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) worker(37) stopped --- 68 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(1) worker(1) stopped --- 68 stopped workers
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(3) received 1 assignments from place(1)
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
place(3) worker(32) stopped --- 68 stopped workers
place(0) received 3 assignments from place(1)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(0)] to [place(2)]: [1098900,1099000) [1375900,1376000) 
-DistColGlb- [place(0)] to [place(1)]: [1387900,1388000) 
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(0) worker(11) stopped --- 67 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) worker(63) stopped --- 68 stopped workers
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(2) received 2 assignments from place(0)
place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
place(2): resumed after waiting on handist.collections.glb.GlbOperation@5
place(2) worker(8) stopped --- 68 stopped workers
place(1) received 1 assignments from place(0)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(1) worker(48) stopped --- 68 stopped workers
place(2) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@8
-DistColGlb- [place(0)] to [place(2)]: [28000,29000) [12000,13000) [140000,141000) [40000,41000) [20000,21000) [168000,169000) [288000,289000) [208000,209000) [292000,293000) [296000,297000) 
-DistColGlb- [place(0)] to [place(1)]: [164000,165000) [248000,249000) [200000,201000) [60000,61000) [308000,309000) [252000,253000) [0,1000) [304000,305000) [44000,45000) [312000,313000) 
place(3): thread waiting on operation handist.collections.glb.GlbOperation@8
-DistColGlb- [place(3)] to [place(2)]: [5000,6000) [21000,22000) [13000,14000) [73000,74000) [221000,222000) [65000,66000) [261000,262000) [1000,2000) [213000,214000) [121000,122000) 
place(2): thread waiting on operation handist.collections.glb.GlbOperation@8-DistColGlb- [place(3)] to [place(1)]: [173000,174000) [265000,266000) [317000,318000) [177000,178000) [281000,282000) [117000,118000) [57000,58000) [201000,202000) [189000,190000) [237000,238000) 
-DistColGlb- [place(2)] to [place(3)]: [19000,20000) [7000,8000) [51000,52000) [11000,12000) [59000,60000) [207000,208000) [31000,32000) [275000,276000) [23000,24000) [287000,288000) 

-DistColGlb- [place(2)] to [place(0)]: [295000,296000) [215000,216000) [255000,256000) [39000,40000) [227000,228000) [303000,304000) [135000,136000) [247000,248000) [43000,44000) [307000,308000) 
place(1): thread waiting on operation handist.collections.glb.GlbOperation@8
-DistColGlb- [place(1)] to [place(3)]: [98000,99000) [10000,11000) [38000,39000) [22000,23000) [6000,7000) [66000,67000) [42000,43000) [34000,35000) [26000,27000) [170000,171000) 
-DistColGlb- [place(1)] to [place(0)]: [298000,299000) [306000,307000) [302000,303000) [310000,311000) [278000,279000) [282000,283000) [286000,287000) [290000,291000) [294000,295000) [314000,315000) 
place(1) received 10 assignments from place(0)
place(1): thread already waiting on operation handist.collections.glb.GlbOperation@8
place(0) worker(27) stopped --- 4 stopped workers
place(0) worker(62) stopped --- 5 stopped workers
place(0) worker(3) stopped --- 3 stopped workers
place(0) worker(49) stopped --- 10 stopped workers
place(0) worker(4) stopped --- 4 stopped workers
place(0) worker(15) stopped --- 4 stopped workers
place(0) worker(44) stopped --- 14 stopped workers
place(0) worker(26) stopped --- 14 stopped workers
place(0) worker(32) stopped --- 13 stopped workers
place(0) worker(7) stopped --- 14 stopped workers
place(0) worker(36) stopped --- 23 stopped workers
place(0) worker(10) stopped --- 27 stopped workers
place(0) worker(29) stopped --- 32 stopped workers
place(0) worker(53) stopped --- 14 stopped workers
place(0) worker(47) stopped --- 39 stopped workers
place(0) worker(17) stopped --- 13 stopped workers
place(0) worker(6) stopped --- 13 stopped workers
place(0) worker(65) stopped --- 13 stopped workers
place(0) worker(60) stopped --- 10 stopped workers
place(0) worker(48) stopped --- 42 stopped workers
place(0) worker(8) stopped --- 10 stopped workers
place(0) worker(16) stopped --- 44 stopped workers
place(0) worker(19) stopped --- 48 stopped workers
place(0) worker(5) stopped --- 11 stopped workers
place(0) worker(42) stopped --- 49 stopped workers
place(0) worker(38) stopped --- 10 stopped workers
place(0) worker(35) stopped --- 52 stopped workers
place(0) worker(31) stopped --- 54 stopped workers
place(0) worker(23) stopped --- 60 stopped workers
place(0) worker(64) stopped --- 6 stopped workers
place(0) worker(12) stopped --- 67 stopped workers
place(0) worker(11) stopped --- 67 stopped workers
place(0) worker(18) stopped --- 67 stopped workers
place(0) worker(8) stopped --- 67 stopped workers
place(0) worker(61) stopped --- 67 stopped workers
place(0) worker(60) stopped --- 67 stopped workers
place(0) worker(33) stopped --- 67 stopped workers
place(0) worker(53) stopped --- 65 stopped workers
place(0) worker(34) stopped --- 58 stopped workers
place(0) worker(45) stopped --- 58 stopped workers
place(0) worker(9) stopped --- 57 stopped workers
place(0) worker(7) stopped --- 55 stopped workers
place(0) worker(13) stopped --- 53 stopped workers
place(0) worker(43) stopped --- 53 stopped workers
place(0) worker(56) stopped --- 50 stopped workers
place(0) worker(32) stopped --- 49 stopped workers
place(0) worker(14) stopped --- 45 stopped workers
place(0) worker(54) stopped --- 46 stopped workers
place(0) worker(50) stopped --- 45 stopped workers
place(0) worker(40) stopped --- 43 stopped workers
place(0) worker(1) stopped --- 40 stopped workers
place(0) worker(2) stopped --- 42 stopped workers
place(0) worker(5) stopped --- 41 stopped workers
place(0) worker(41) stopped --- 40 stopped workers
place(0) worker(59) stopped --- 39 stopped workers
place(0) worker(38) stopped --- 37 stopped workersplace(3) worker(30) stopped --- 10 stopped workers

